GENDER,AGE_6,AGE_12,EDUC,NOC_10,NAICS_21,PROV,FTPTMAIN,PERMTEMP,UNION,ESTSIZE,MARSTAT,HRLYEARN,SURVYEAR,SURVMNTH,YEAR,MONTH,FINALWT,source,HAS_VALID_WAGE,IS_FEMALE,IS_FULLTIME,IS_PERMANENT,IS_UNION,HAS_DEGREE,AGE_APPROX,EDUC_COMPLETE_AGE,EXPERIENCE_PROXY,EXPERIENCE_SQ,LOG_HRLYEARN,cpi,gdp_growth,unemployment,interest_rate,inflation,recession,covid,deflator,REAL_HRLYEARN,LOG_REAL_HRLYEARN,ECONOMIC_PERIOD,GENDER_LABEL,PROV_LABEL,EDUC_LABEL,AGE_6_LABEL,AGE_12_LABEL,NOC_10_LABEL,NAICS_21_LABEL,FTPTMAIN_LABEL,UNION_LABEL,PERMTEMP_LABEL,ESTSIZE_LABEL,MARSTAT_LABEL,PROV_ABBREV
1,2,4,1,4,25,35,2,1,1,3,1,27.82,2013,4,2013,4,1273.69,Synthetic,True,0,0,1,1,0,30,18,12,144,3.325755186495297,122.8,2.3,7.1,1.0,0.9038619556285932,0,0,0.9486970684039088,26.39275244299674,3.27308944378801,pre_crisis,Male,Ontario,High school graduate,25-34,30-34,Education/Law/Social/Government,,Part-time,Union member,Permanent,100-499 employees,Married,ON
2,2,4,3,4,41,59,2,1,2,3,1,21.15,2022,1,2022,1,1188.34,Synthetic,True,1,0,1,0,0,30,20,10,100,3.0516399054922867,151.2,3.8,5.3,2.5,23.12703583061888,0,0,0.7705026455026456,16.296130952380953,2.7909277147526095,inflation,Female,British Columbia,Postsecondary certificate/diploma,25-34,30-34,Education/Law/Social/Government,Wholesale Trade,Part-time,Covered by collective agreement,Permanent,100-499 employees,Married,BC
1,2,4,1,8,14,35,1,1,3,1,1,15.59,2019,1,2019,1,845.08,Synthetic,True,0,1,1,0,0,30,18,12,144,2.7466296830696852,136.0,1.9,5.7,1.75,-10.052910052910047,0,0,0.8566176470588235,13.354669117647058,2.5918660703393885,recovery,Male,Ontario,High school graduate,25-34,30-34,Natural Resources/Agriculture,,Full-time,Non-unionized,Permanent,<20 employees,Married,ON
1,4,8,3,2,14,48,2,1,3,4,6,24.98,2021,4,2021,4,979.98,Synthetic,True,0,0,1,0,0,50,20,30,900,3.2180755046974316,141.6,5.0,7.5,0.25,4.117647058823515,0,1,0.8227401129943503,20.55204802259887,3.0229605964435677,covid,Male,Alberta,Postsecondary certificate/diploma,45-54,50-54,Natural/Applied Sciences,,Part-time,Non-unionized,Permanent,500-999 employees,"Single, never married",AB
1,2,4,1,6,54,35,1,3,1,3,1,17.87,2020,5,2020,5,966.39,Synthetic,True,0,1,0,1,0,30,18,12,144,2.8831233291713367,137.0,-5.1,9.5,0.5,-3.248587570621464,1,1,0.8503649635036497,15.19602189781022,2.7210336763489673,covid,Male,Ontario,High school graduate,25-34,30-34,Sales and Service,Professional Services,Full-time,Union member,Seasonal,100-499 employees,Married,ON
1,3,6,5,7,71,59,1,1,3,6,6,41.62,2011,12,2011,12,1340.96,Synthetic,True,0,1,1,0,1,40,25,15,225,3.7285808209654885,119.9,3.1,7.5,1.0,-12.481751824817511,0,0,0.9716430358632193,40.439783152627186,3.699814031937775,pre_crisis,Male,British Columbia,Above bachelor's degree,35-44,40-44,Trades/Transport/Equipment,Arts/Entertainment,Full-time,Non-unionized,Permanent,Unknown,"Single, never married",BC
2,6,12,4,6,73,24,2,2,3,6,2,20.01,2023,7,2023,7,1041.64,Synthetic,True,1,0,0,0,1,70,22,48,2304,2.996232148595642,157.1,1.2,5.4,4.75,31.025854879065882,0,0,0.7415658816040739,14.838733290897519,2.697240876339822,inflation,Female,Quebec,Bachelor's degree,65+,70+,Sales and Service,,Part-time,Non-unionized,Temporary,Unknown,Common-law,QC
1,3,6,1,9,36,35,1,1,3,5,6,20.36,2011,4,2011,4,1150.47,Synthetic,True,0,1,1,0,0,40,18,22,484,3.013572191682322,119.9,3.1,7.5,1.0,-23.679185232336085,0,0,0.9716430358632193,19.782652210175144,2.9848054026546085,pre_crisis,Male,Ontario,High school graduate,35-44,40-44,Manufacturing/Utilities,,Full-time,Non-unionized,Permanent,1000+ employees,"Single, never married",ON
1,4,8,1,6,60,48,1,1,3,5,1,22.26,2021,10,2021,10,1350.01,Synthetic,True,0,1,1,0,0,50,18,32,1024,3.102791345847399,141.6,5.0,7.5,0.25,18.098415346121755,0,1,0.8227401129943503,18.31419491525424,2.9076764375935347,covid,Male,Alberta,High school graduate,45-54,50-54,Sales and Service,,Full-time,Non-unionized,Permanent,1000+ employees,Married,AB
1,6,12,3,9,43,48,1,1,1,6,2,25.08,2017,12,2017,12,1455.56,Synthetic,True,0,1,1,1,0,70,20,50,2500,3.22207071576472,130.4,3.0,6.3,0.71,-7.909604519774005,0,0,0.8934049079754601,22.40659509202454,3.1093553392779225,recovery,Male,Alberta,Postsecondary certificate/diploma,65+,70+,Manufacturing/Utilities,,Full-time,Union member,Permanent,Unknown,Common-law,AB
1,2,4,4,2,14,24,1,1,3,4,4,33.76,2017,1,2017,1,1176.75,Synthetic,True,0,1,1,0,1,30,22,8,64,3.5192766697277564,130.4,3.0,6.3,0.71,0.0,0,0,0.8934049079754601,30.16134969325153,3.406561293240959,recovery,Male,Quebec,Bachelor's degree,25-34,30-34,Natural/Applied Sciences,,Full-time,Non-unionized,Permanent,500-999 employees,Separated,QC
1,3,6,1,6,67,35,1,1,1,6,2,34.24,2019,11,2019,11,1188.71,Synthetic,True,0,1,1,1,0,40,18,22,484,3.5333945512735414,136.0,1.9,5.7,1.75,4.294478527607359,0,0,0.8566176470588235,29.33058823529412,3.3786309385432447,recovery,Male,Ontario,High school graduate,35-44,40-44,Sales and Service,,Full-time,Union member,Permanent,Unknown,Common-law,ON
1,5,10,0,5,72,35,1,1,3,6,2,21.58,2015,10,2015,10,867.11,Synthetic,True,0,1,1,0,0,60,16,44,1936,3.0717669598299886,126.6,0.7,6.9,0.63,-6.911764705882362,0,0,0.920221169036335,19.858372827804107,2.988625723125668,oil_shock,Male,Ontario,Less than high school,55-64,60-64,Art/Culture/Recreation/Sport,Accommodation/Food,Full-time,Non-unionized,Permanent,Unknown,Common-law,ON
2,5,10,3,9,44,35,1,2,1,1,2,21.16,2022,7,2022,7,1146.02,Synthetic,True,1,1,0,1,0,60,20,40,1600,3.052112606990099,151.2,3.8,5.3,2.5,19.43127962085307,0,0,0.7705026455026456,16.30383597883598,2.7914004162504216,inflation,Female,Ontario,Postsecondary certificate/diploma,55-64,60-64,Manufacturing/Utilities,Retail Trade,Full-time,Union member,Temporary,<20 employees,Common-law,ON
1,4,8,4,2,44,35,1,1,1,3,1,39.34,2014,2,2014,2,1280.53,Synthetic,True,0,1,1,1,1,50,22,28,784,3.672241812960913,125.2,2.9,6.9,1.0,-17.195767195767186,0,0,0.9305111821086262,36.606309904153356,3.6002206273006703,pre_crisis,Male,Ontario,Bachelor's degree,45-54,50-54,Natural/Applied Sciences,Retail Trade,Full-time,Union member,Permanent,100-499 employees,Married,ON
1,2,4,1,1,12,35,1,1,2,1,2,27.32,2017,11,2017,11,932.34,Synthetic,True,0,1,1,0,0,30,18,12,144,3.307619034702589,130.4,3.0,6.3,0.71,4.153354632587858,0,0,0.8934049079754601,24.40782208588957,3.194903658215792,recovery,Male,Ontario,High school graduate,25-34,30-34,Business/Finance/Admin,,Full-time,Covered by collective agreement,Permanent,<20 employees,Common-law,ON
2,5,10,4,6,53,35,1,4,1,4,2,37.8,2013,2,2013,2,877.88,Synthetic,True,1,1,0,1,1,60,22,38,1444,3.632309102625542,122.8,2.3,7.1,1.0,-5.828220858895716,0,0,0.9486970684039088,35.86074918566775,3.579643359918255,pre_crisis,Female,Ontario,Bachelor's degree,55-64,60-64,Sales and Service,Real Estate,Full-time,Union member,Casual,500-999 employees,Common-law,ON
1,2,4,5,2,82,24,1,1,2,5,2,49.09,2020,8,2020,8,1404.34,Synthetic,True,0,1,1,0,1,30,25,5,25,3.893655348069961,137.0,-5.1,9.5,0.5,11.56351791530945,1,1,0.8503649635036497,41.744416058394165,3.7315656952475917,covid,Male,Quebec,Above bachelor's degree,25-34,30-34,Natural/Applied Sciences,,Full-time,Covered by collective agreement,Permanent,1000+ employees,Common-law,QC
2,3,6,1,6,59,12,1,1,3,6,3,25.01,2013,12,2013,12,880.41,Synthetic,True,1,1,1,0,0,40,18,22,484,3.219275744889528,122.8,2.3,7.1,1.0,-10.364963503649637,0,0,0.9486970684039088,23.72691368078176,3.166610002182241,pre_crisis,Female,Nova Scotia,High school graduate,35-44,40-44,Sales and Service,,Full-time,Non-unionized,Permanent,Unknown,Widowed,NS
1,3,6,3,9,31,48,2,4,3,4,2,22.48,2014,10,2014,10,1439.15,Synthetic,True,0,0,0,0,0,40,20,20,400,3.1126260250254902,125.2,2.9,6.9,1.0,1.9543973941368087,0,0,0.9305111821086262,20.917891373801915,3.040604839365247,pre_crisis,Male,Alberta,Postsecondary certificate/diploma,35-44,40-44,Manufacturing/Utilities,Manufacturing,Part-time,Non-unionized,Casual,500-999 employees,Common-law,AB
2,3,6,0,9,22,35,1,4,3,3,5,19.37,2010,10,2010,10,991.56,Synthetic,True,1,1,0,0,0,40,16,24,576,2.9637254774189046,116.5,3.1,8.1,0.59,-6.948881789137385,0,0,1.0,19.37,2.9637254774189046,pre_crisis,Female,Ontario,Less than high school,35-44,40-44,Manufacturing/Utilities,Utilities,Full-time,Non-unionized,Casual,100-499 employees,Divorced,ON
2,4,8,1,2,46,35,1,1,3,1,1,24.43,2010,10,2010,10,1030.97,Synthetic,True,1,1,1,0,0,50,18,32,1024,3.195811885269649,116.5,3.1,8.1,0.59,0.0,0,0,1.0,24.43,3.195811885269649,pre_crisis,Female,Ontario,High school graduate,45-54,50-54,Natural/Applied Sciences,,Full-time,Non-unionized,Permanent,<20 employees,Married,ON
2,5,10,1,1,11,35,2,1,1,1,1,18.56,2011,5,2011,5,1167.91,Synthetic,True,1,0,1,1,0,60,18,42,1764,2.9210087273580543,119.9,3.1,7.5,1.0,2.9184549356223277,0,0,0.9716430358632193,18.03369474562135,2.8922419383303413,pre_crisis,Female,Ontario,High school graduate,55-64,60-64,Business/Finance/Admin,Agriculture,Part-time,Union member,Permanent,<20 employees,Married,ON
2,4,8,3,6,52,24,1,1,3,3,2,20.76,2023,10,2023,10,931.67,Synthetic,True,1,1,1,0,0,50,20,30,900,3.033028058297688,157.1,1.2,5.4,4.75,31.025854879065882,0,0,0.7415658816040739,15.394907702100575,2.7340367860418677,inflation,Female,Quebec,Postsecondary certificate/diploma,45-54,50-54,Sales and Service,Finance/Insurance,Full-time,Non-unionized,Permanent,100-499 employees,Common-law,QC
1,1,2,4,6,26,35,1,1,3,5,6,24.27,2017,2,2017,2,1281.99,Synthetic,True,0,1,1,0,1,20,22,0,0,3.18924101973851,130.4,3.0,6.3,0.71,-16.99554423933799,0,0,0.8934049079754601,21.682937116564418,3.0765256432517125,recovery,Male,Ontario,Bachelor's degree,15-24,20-24,Sales and Service,,Full-time,Non-unionized,Permanent,1000+ employees,"Single, never married",ON
2,3,6,3,6,59,24,1,1,1,5,2,31.11,2016,5,2016,5,1166.72,Synthetic,True,1,1,1,1,0,40,20,20,400,3.4375293109095457,128.4,1.0,7.0,0.5,-1.5337423312883458,0,0,0.9073208722741433,28.226752336448598,3.3402701926594403,oil_shock,Female,Quebec,Postsecondary certificate/diploma,35-44,40-44,Sales and Service,,Full-time,Union member,Permanent,1000+ employees,Common-law,QC
1,4,8,1,7,16,48,1,1,3,6,1,30.48,2024,8,2024,8,1462.28,Synthetic,True,0,1,1,0,0,50,18,32,1024,3.4170707308184456,161.5,1.5,6.1,4.25,25.77881619937694,0,0,0.7213622291021672,21.987120743034055,3.0904568611614893,stabilization,Male,Alberta,High school graduate,45-54,50-54,Trades/Transport/Equipment,,Full-time,Non-unionized,Permanent,Unknown,Married,AB
1,3,6,0,6,23,59,1,1,3,5,1,16.58,2024,6,2024,6,1437.85,Synthetic,True,0,1,1,0,0,40,16,24,576,2.8081971497071487,161.5,1.5,6.1,4.25,0.0,0,0,0.7213622291021672,11.96018575851393,2.481583280050193,stabilization,Male,British Columbia,Less than high school,35-44,40-44,Sales and Service,Construction,Full-time,Non-unionized,Permanent,1000+ employees,Married,BC
1,5,10,3,1,55,59,1,1,3,2,2,23.58,2019,3,2019,3,1338.8,Synthetic,True,0,1,1,0,0,60,20,40,1600,3.160398895109225,136.0,1.9,5.7,1.75,-15.789473684210531,0,0,0.8566176470588235,20.199044117647055,3.005635282378928,recovery,Male,British Columbia,Postsecondary certificate/diploma,55-64,60-64,Business/Finance/Admin,Management of Companies,Full-time,Non-unionized,Permanent,20-99 employees,Common-law,BC
2,5,10,1,7,19,35,1,1,1,2,6,22.84,2018,8,2018,8,929.37,Synthetic,True,1,1,1,1,0,60,18,42,1764,3.1285133847878095,133.4,2.8,5.8,1.42,-1.9117647058823461,0,0,0.8733133433283358,19.946476761619188,2.9930525243120414,recovery,Female,Ontario,High school graduate,55-64,60-64,Trades/Transport/Equipment,,Full-time,Union member,Permanent,20-99 employees,"Single, never married",ON
1,4,8,2,0,38,35,1,3,3,3,1,44.72,2014,9,2014,9,949.65,Synthetic,True,0,1,0,0,0,50,19,31,961,3.8004208288468435,125.2,2.9,6.9,1.0,-6.146926536731634,0,0,0.9305111821086262,41.612460063897764,3.728399643186601,pre_crisis,Male,Ontario,Some postsecondary,45-54,50-54,Management,,Full-time,Non-unionized,Seasonal,100-499 employees,Married,ON
2,1,2,3,0,74,59,1,3,3,1,6,23.13,2011,5,2011,5,987.93,Synthetic,True,1,1,0,0,0,20,20,0,0,3.141130476243348,119.9,3.1,7.5,1.0,-4.2332268370607,0,0,0.9716430358632193,22.47410341951626,3.1123636872156344,pre_crisis,Female,British Columbia,Postsecondary certificate/diploma,15-24,20-24,Management,,Full-time,Non-unionized,Seasonal,<20 employees,"Single, never married",BC
2,4,8,5,7,44,35,1,1,1,1,6,33.18,2016,2,2016,2,1383.9,Synthetic,True,1,1,1,1,1,50,25,25,625,3.5019472847622986,128.4,1.0,7.0,0.5,7.089241034195171,0,0,0.9073208722741433,30.104906542056074,3.404688166512193,oil_shock,Female,Ontario,Above bachelor's degree,45-54,50-54,Trades/Transport/Equipment,Retail Trade,Full-time,Union member,Permanent,<20 employees,"Single, never married",ON
2,5,10,1,5,42,35,1,1,3,2,3,20.52,2024,2,2024,2,1253.56,Synthetic,True,1,1,1,0,0,60,18,42,1764,3.021400020302569,161.5,1.5,6.1,4.25,25.77881619937694,0,0,0.7213622291021672,14.802352941176471,2.694786150645613,stabilization,Female,Ontario,High school graduate,55-64,60-64,Art/Culture/Recreation/Sport,,Full-time,Non-unionized,Permanent,20-99 employees,Widowed,ON
2,3,6,3,6,75,35,1,1,3,1,1,21.25,2017,7,2017,7,922.91,Synthetic,True,1,1,1,0,0,40,20,20,400,3.056356895370426,130.4,3.0,6.3,0.71,-19.25696594427244,0,0,0.8934049079754601,18.984854294478527,2.9436415188836285,recovery,Female,Ontario,Postsecondary certificate/diploma,35-44,40-44,Sales and Service,,Full-time,Non-unionized,Permanent,<20 employees,Married,ON
1,5,10,0,4,62,46,1,1,3,4,2,22.66,2021,1,2021,1,1120.78,Synthetic,True,0,1,1,0,0,60,16,44,1936,3.12060125559986,141.6,5.0,7.5,0.25,8.588957055214719,0,1,0.8227401129943503,18.643290960451978,2.925486347345996,covid,Male,Manitoba,Less than high school,55-64,60-64,Education/Law/Social/Government,Health Care,Full-time,Non-unionized,Permanent,500-999 employees,Common-law,MB
1,2,4,3,0,84,35,1,1,2,3,6,33.82,2016,10,2016,10,1482.43,Synthetic,True,0,1,1,0,0,30,20,10,100,3.5210523434704344,128.4,1.0,7.0,0.5,-9.322033898305083,0,0,0.9073208722741433,30.685591900311525,3.4237932252203285,oil_shock,Male,Ontario,Postsecondary certificate/diploma,25-34,30-34,Management,,Full-time,Covered by collective agreement,Permanent,100-499 employees,"Single, never married",ON
1,3,6,3,3,76,35,2,1,2,2,2,30.94,2023,12,2023,12,1312.58,Synthetic,True,0,0,1,0,0,40,20,20,400,3.43204984514492,157.1,1.2,5.4,4.75,22.352024922118364,0,0,0.7415658816040739,22.944048376830047,3.1330585728891,inflation,Male,Ontario,Postsecondary certificate/diploma,35-44,40-44,Health,,Part-time,Covered by collective agreement,Permanent,20-99 employees,Common-law,ON
1,4,8,4,6,14,46,1,1,2,1,6,28.3,2016,2,2016,2,1454.0,Synthetic,True,0,1,1,0,1,50,22,28,784,3.342861804649192,128.4,1.0,7.0,0.5,-18.268618714194773,0,0,0.9073208722741433,25.677180685358255,3.2456026863990863,oil_shock,Male,Manitoba,Bachelor's degree,45-54,50-54,Sales and Service,,Full-time,Covered by collective agreement,Permanent,<20 employees,"Single, never married",MB
1,4,8,3,2,35,48,1,1,1,3,1,54.4,2021,10,2021,10,1366.19,Synthetic,True,0,1,1,1,0,50,20,30,900,3.996364153861897,141.6,5.0,7.5,0.25,10.280373831775691,0,1,0.8227401129943503,44.75706214689266,3.801249245608033,covid,Male,Alberta,Postsecondary certificate/diploma,45-54,50-54,Natural/Applied Sciences,,Full-time,Union member,Permanent,100-499 employees,Married,AB
1,5,10,2,6,90,35,1,3,3,4,1,21.34,2024,4,2024,4,1307.54,Synthetic,True,0,1,0,0,0,60,19,41,1681,3.060583245873607,161.5,1.5,6.1,4.25,14.05367231638419,0,0,0.7213622291021672,15.393869969040248,2.7339693762166513,stabilization,Male,Ontario,Some postsecondary,55-64,60-64,Sales and Service,,Full-time,Non-unionized,Seasonal,500-999 employees,Married,ON
1,2,4,1,7,73,47,1,3,3,6,6,18.13,2023,1,2023,1,1380.94,Synthetic,True,0,1,0,0,0,30,18,12,144,2.8975680247667595,157.1,1.2,5.4,4.75,-2.724458204334368,0,0,0.7415658816040739,13.444589433481859,2.5985767525109393,inflation,Male,Saskatchewan,High school graduate,25-34,30-34,Trades/Transport/Equipment,,Full-time,Non-unionized,Seasonal,Unknown,"Single, never married",SK
2,2,4,1,4,50,24,1,1,3,2,2,15.9,2014,4,2014,4,1284.8,Synthetic,True,1,1,1,0,0,30,18,12,144,2.766319109226186,125.2,2.9,6.9,1.0,-20.30553787396562,0,0,0.9305111821086262,14.795127795527156,2.694297923565943,pre_crisis,Female,Quebec,High school graduate,25-34,30-34,Education/Law/Social/Government,,Full-time,Non-unionized,Permanent,20-99 employees,Common-law,QC
2,4,8,3,8,79,48,1,1,3,1,2,27.02,2011,12,2011,12,1197.16,Synthetic,True,1,1,1,0,0,50,20,30,900,3.2965773325320527,119.9,3.1,7.5,1.0,-4.2332268370607,0,0,0.9716430358632193,26.253794829024187,3.2678105435043396,pre_crisis,Female,Alberta,Postsecondary certificate/diploma,45-54,50-54,Natural Resources/Agriculture,,Full-time,Non-unionized,Permanent,<20 employees,Common-law,AB
1,2,4,5,8,66,24,1,1,3,5,1,27.7,2015,11,2015,11,1315.12,Synthetic,True,0,1,1,0,1,30,25,5,25,3.3214324131932926,126.6,0.7,6.9,0.63,5.587989991659703,0,0,0.920221169036335,25.490126382306478,3.238291176488972,oil_shock,Male,Quebec,Above bachelor's degree,25-34,30-34,Natural Resources/Agriculture,,Full-time,Non-unionized,Permanent,1000+ employees,Married,QC
2,3,6,3,8,33,35,1,1,3,2,6,32.4,2013,10,2013,10,960.63,Synthetic,True,1,1,1,0,0,40,20,20,400,3.4781584227982836,122.8,2.3,7.1,1.0,-3.001579778830965,0,0,0.9486970684039088,30.737785016286644,3.4254926800909966,pre_crisis,Female,Ontario,Postsecondary certificate/diploma,35-44,40-44,Natural Resources/Agriculture,Manufacturing,Full-time,Non-unionized,Permanent,20-99 employees,"Single, never married",ON
1,1,2,4,6,13,48,1,1,3,3,2,20.16,2019,5,2019,5,1143.24,Synthetic,True,0,1,1,0,1,20,22,0,0,3.0037004432031678,136.0,1.9,5.7,1.75,10.749185667752448,0,0,0.8566176470588235,17.269411764705882,2.848936830472871,recovery,Male,Alberta,Bachelor's degree,15-24,20-24,Sales and Service,,Full-time,Non-unionized,Permanent,100-499 employees,Common-law,AB
1,2,4,2,3,75,35,2,1,3,5,5,27.76,2011,9,2011,9,1465.97,Synthetic,True,0,0,1,0,0,30,19,11,121,3.3235961356386037,119.9,3.1,7.5,1.0,-11.838235294117638,0,0,0.9716430358632193,26.972810675562968,3.29482934661089,pre_crisis,Male,Ontario,Some postsecondary,25-34,30-34,Health,,Part-time,Non-unionized,Permanent,1000+ employees,Divorced,ON
2,4,8,3,4,61,24,1,1,3,1,6,32.6,2021,1,2021,1,1366.03,Synthetic,True,1,1,1,0,0,50,20,30,900,3.484312288372662,141.6,5.0,7.5,0.25,18.098415346121755,0,1,0.8227401129943503,26.821327683615824,3.289197380118798,covid,Female,Quebec,Postsecondary certificate/diploma,45-54,50-54,Education/Law/Social/Government,Education,Full-time,Non-unionized,Permanent,<20 employees,"Single, never married",QC
1,4,8,2,7,35,24,1,1,3,1,1,34.35,2025,12,2025,12,1448.41,Synthetic,True,0,1,1,0,0,50,19,31,961,3.536602018668358,165.0,1.8,6.3,3.75,16.52542372881356,0,0,0.706060606060606,24.25318181818182,3.188547817773533,stabilization,Male,Quebec,Some postsecondary,45-54,50-54,Trades/Transport/Equipment,,Full-time,Non-unionized,Permanent,<20 employees,Married,QC
1,1,2,1,2,90,59,1,1,3,1,2,20.5,2018,5,2018,5,1477.21,Synthetic,True,0,1,1,0,0,20,18,2,4,3.0204248861443626,133.4,2.8,5.8,1.42,-19.151515151515152,0,0,0.8733133433283358,17.902923538230883,2.8849640256685944,recovery,Male,British Columbia,High school graduate,15-24,20-24,Natural/Applied Sciences,,Full-time,Non-unionized,Permanent,<20 employees,Common-law,BC
2,2,4,3,7,51,24,1,2,3,2,2,30.52,2016,2,2016,2,1211.02,Synthetic,True,1,1,0,0,0,30,20,10,100,3.4183822064162563,128.4,1.0,7.0,0.5,-3.748125937031488,0,0,0.9073208722741433,27.69143302180685,3.3211230881661504,oil_shock,Female,Quebec,Postsecondary certificate/diploma,25-34,30-34,Trades/Transport/Equipment,Information/Cultural,Full-time,Non-unionized,Temporary,20-99 employees,Common-law,QC
2,1,2,4,5,15,10,1,3,3,1,1,23.66,2015,9,2015,9,937.32,Synthetic,True,1,1,0,0,1,20,22,0,0,3.1637858585502405,126.6,0.7,6.9,0.63,-1.4018691588785104,0,0,0.920221169036335,21.772432859399686,3.08064462184592,oil_shock,Female,Newfoundland and Labrador,Bachelor's degree,15-24,20-24,Art/Culture/Recreation/Sport,,Full-time,Non-unionized,Seasonal,<20 employees,Married,NL
2,3,6,2,1,74,35,1,1,3,2,1,28.45,2021,6,2021,6,1318.74,Synthetic,True,1,1,1,0,0,40,19,21,441,3.34814816057234,141.6,5.0,7.5,0.25,11.848341232227488,0,1,0.8227401129943503,23.406956214689266,3.1530332523184756,covid,Female,Ontario,Some postsecondary,35-44,40-44,Business/Finance/Admin,,Full-time,Non-unionized,Permanent,20-99 employees,Married,ON
2,2,4,3,6,16,35,1,1,1,5,1,21.82,2014,2,2014,2,805.13,Synthetic,True,1,1,1,1,0,30,20,10,100,3.0828269804049246,125.2,2.9,6.9,1.0,-11.581920903954801,0,0,0.9305111821086262,20.303753993610222,3.0108057947446816,pre_crisis,Female,Ontario,Postsecondary certificate/diploma,25-34,30-34,Sales and Service,,Full-time,Union member,Permanent,1000+ employees,Married,ON
2,3,6,4,0,86,46,1,1,3,1,5,44.26,2012,3,2012,3,862.4,Synthetic,True,1,1,1,0,1,40,22,18,324,3.7900813346229034,121.7,1.8,7.3,1.0,-2.7955271565495154,0,0,0.9572719802793755,42.36885784716516,3.7464136076351773,pre_crisis,Female,Manitoba,Bachelor's degree,35-44,40-44,Management,,Full-time,Non-unionized,Permanent,<20 employees,Divorced,MB
1,4,8,2,0,56,46,2,3,1,1,5,33.58,2021,8,2021,8,1000.28,Synthetic,True,0,0,0,1,0,50,19,31,961,3.5139306516493947,141.6,5.0,7.5,0.25,16.35168447000821,0,1,0.8227401129943503,27.627612994350283,3.3188157433955308,covid,Male,Manitoba,Some postsecondary,45-54,50-54,Management,Administrative Services,Part-time,Union member,Seasonal,<20 employees,Divorced,MB
1,4,8,4,8,33,48,1,1,3,4,2,35.9,2024,1,2024,1,810.63,Synthetic,True,0,1,1,0,1,50,22,28,784,3.580737295494233,161.5,1.5,6.1,4.25,14.05367231638419,0,0,0.7213622291021672,25.8969040247678,3.2541234258372773,stabilization,Male,Alberta,Bachelor's degree,45-54,50-54,Natural Resources/Agriculture,Manufacturing,Full-time,Non-unionized,Permanent,500-999 employees,Common-law,AB
1,2,4,2,4,48,59,2,1,3,3,2,20.12,2024,12,2024,12,1278.35,Synthetic,True,0,0,1,0,0,30,19,11,121,3.0017143452315387,161.5,1.5,6.1,4.25,0.0,0,0,0.7213622291021672,14.513808049535605,2.6751004755745824,stabilization,Male,British Columbia,Some postsecondary,25-34,30-34,Education/Law/Social/Government,Transportation/Warehousing,Part-time,Non-unionized,Permanent,100-499 employees,Common-law,BC
1,4,8,1,5,15,48,2,1,3,3,1,23.48,2019,3,2019,3,1371.61,Synthetic,True,0,0,1,0,0,50,18,32,1024,3.1561489949598958,136.0,1.9,5.7,1.75,-15.789473684210531,0,0,0.8566176470588235,20.113382352941176,3.001385382229599,recovery,Male,Alberta,High school graduate,45-54,50-54,Art/Culture/Recreation/Sport,,Part-time,Non-unionized,Permanent,100-499 employees,Married,AB
